code,raw_signal_date,outcome,end_date,peak,drawdown,peak_date,pullback_date
2313,2024-11-07,cancel_structure,2024-11-08,67.8,-0.039823008849557584,,
2324,2021-01-05,expired_20d,2021-02-02,22.25,,,
2328,2021-07-26,cancel_structure,2021-08-11,44.9,-0.11024498886414247,,
2328,2022-03-30,cancel_structure,2022-04-11,40.5,-0.09012345679012346,,
2328,2025-05-14,cancel_structure,2025-05-15,41.0,-0.008536585365853666,,
2329,2023-11-28,cancel_structure,2023-12-19,64.9,-0.13097072419106326,,
2331,2020-11-17,expired_20d,2020-12-15,19.7,,,
2331,2025-09-11,expired_20d,2025-10-14,21.7,,,
2332,2023-03-24,expired_20d,2023-04-26,19.3,,,
2332,2024-11-07,expired_20d,2024-12-05,23.2,,,
2337,2021-02-18,cancel_structure,2021-03-04,48.4,-0.13429752066115708,,
2340,2020-12-31,cancel_structure,2021-01-06,27.8,-0.12050359712230219,,
2344,2021-12-30,cancel_structure,2022-01-14,34.0,-0.1264705882352941,,
2348,2021-10-21,expired_20d,2021-11-18,106.0,,,
2348,2022-01-05,cancel_structure,2022-01-24,118.5,-0.10126582278481011,,
2348,2024-05-31,expired_20d,2024-07-01,248.5,,,
2348,2024-12-12,cancel_structure,2024-12-30,250.0,-0.15800000000000003,,
2351,2021-12-30,cancel_structure,2022-01-06,175.5,-0.0883190883190883,,
2353,2022-01-05,cancel_structure,2022-01-25,31.05,-0.08212560386473433,,
2354,2025-10-29,cancel_structure,2025-11-04,73.2,-0.05737704918032793,,
2356,2022-11-14,cancel_structure,2022-11-23,25.75,-0.09126213592233012,,
2357,2024-08-26,expired_20d,2024-09-24,594.0,,,
2359,2022-03-04,expired_20d,2022-04-01,30.6,,,
2359,2022-06-09,cancel_structure,2022-06-15,28.5,-0.09298245614035083,,
2360,2022-01-07,cancel_structure,2022-02-14,232.5,-0.14193548387096777,,
2360,2022-08-31,cancel_structure,2022-09-28,203.5,-0.1253071253071253,,
2360,2023-01-06,cancel_structure,2023-01-11,193.5,-0.06459948320413433,,
2363,2023-02-23,expired_20d,2023-03-27,18.9,,,
2363,2023-10-12,cancel_structure,2023-11-08,58.1,-0.15662650602409645,,
2363,2023-12-14,cancel_structure,2023-12-18,52.0,-0.11153846153846148,,
2365,2024-01-25,expired_20d,2024-03-05,25.1,,,
2365,2025-08-26,cancel_structure,2025-09-11,50.6,-0.1324110671936759,,
2367,2024-04-12,expired_20d,2024-05-13,30.05,,,
2368,2022-06-10,cancel_structure,2022-06-16,93.7,-0.11312700106723594,,
2368,2025-06-30,expired_20d,2025-07-28,345.0,,,
2369,2020-07-03,cancel_structure,2020-07-16,12.95,-0.13899613899613894,,
2369,2023-11-29,expired_20d,2023-12-27,24.3,,,
2369,2025-09-19,expired_20d,2025-10-22,20.95,,,
2371,2022-02-17,cancel_structure,2022-02-18,31.95,-0.018779342723004633,,
2374,2021-12-23,cancel_structure,2022-01-14,33.05,-0.1497730711043872,,
2374,2024-04-02,expired_20d,2024-05-03,43.0,,,
2374,2025-06-10,expired_20d,2025-07-08,56.5,,,
2375,2025-10-20,cancel_structure,2025-11-04,103.0,-0.13009708737864079,,
2376,2021-06-18,cancel_structure,2021-06-25,125.0,-0.132,,
2382,2024-07-09,cancel_structure,2024-07-18,341.0,-0.12609970674486803,,
2383,2020-07-23,cancel_structure,2020-08-20,179.5,-0.10863509749303624,,
2383,2021-10-28,expired_20d,2021-11-25,269.5,,,
2385,2022-01-04,expired_20d,2022-02-10,91.8,,,
2385,2025-01-08,cancel_structure,2025-01-13,161.5,-0.049535603715170295,,
2388,2022-07-22,expired_20d,2022-08-19,83.9,,,
2388,2023-02-02,expired_20d,2023-03-06,90.8,,,
2393,2020-08-17,confirmed,2020-09-03,38.8,-0.10953608247422686,2020-08-17,2020-08-31
2393,2024-04-08,expired_20d,2024-05-07,68.7,,,
2393,2024-09-02,cancel_structure,2024-09-18,83.7,-0.0800477897252091,,
2395,2022-11-30,expired_20d,2022-12-28,344.5,,,
2399,2023-07-04,expired_20d,2023-08-01,27.85,,,
2401,2023-11-17,expired_20d,2023-12-15,36.65,,,
2401,2024-07-05,cancel_structure,2024-07-22,38.35,-0.1368970013037809,,
2402,2024-08-23,cancel_structure,2024-09-05,46.05,-0.12703583061889234,,
2402,2025-07-16,cancel_structure,2025-08-01,42.9,-0.08275058275058267,,
2404,2020-05-12,expired_20d,2020-06-09,217.0,,,
2404,2023-01-11,expired_20d,2023-02-20,220.0,,,
2406,2020-08-10,cancel_structure,2020-08-27,11.6,-0.12499999999999989,,
2406,2024-04-11,expired_20d,2024-05-10,21.85,,,
2408,2021-04-01,cancel_structure,2021-04-29,102.5,-0.10634146341463424,,
2409,2021-10-28,expired_20d,2021-11-25,21.85,,,
2409,2021-11-18,expired_20d,2021-12-16,23.15,,,
2412,2022-11-25,cancel_structure,2022-11-28,112.5,-0.01777777777777778,,
2412,2024-09-20,cancel_structure,2024-10-08,127.0,-0.03543307086614178,,
2417,2020-05-21,expired_20d,2020-06-18,26.9,,,
2419,2024-11-26,cancel_structure,2024-12-04,37.05,-0.1282051282051282,,
2421,2020-07-06,cancel_structure,2020-07-10,56.3,-0.1403197158081705,,
2421,2023-04-17,expired_20d,2023-05-16,68.2,,,
2421,2025-08-05,expired_20d,2025-09-02,138.0,,,
2425,2020-11-06,expired_20d,2020-12-04,32.65,,,
2425,2025-02-17,cancel_structure,2025-03-10,38.0,-0.07368421052631569,,
2427,2023-10-25,expired_20d,2023-11-22,30.2,,,
2427,2024-07-05,cancel_structure,2024-07-19,35.35,-0.12871287128712872,,
2427,2024-12-05,cancel_structure,2024-12-13,28.5,-0.07543859649122797,,
2428,2020-07-06,expired_20d,2020-08-03,104.0,,,
2428,2024-06-14,expired_20d,2024-07-12,187.0,,,
2428,2025-02-18,cancel_structure,2025-03-11,171.0,-0.07602339181286555,,
2430,2021-07-23,expired_20d,2021-08-20,38.5,,,
2436,2021-01-15,cancel_structure,2021-01-20,55.0,-0.1327272727272727,,
2436,2021-11-11,cancel_structure,2021-11-25,110.0,-0.13,,
2439,2022-07-29,expired_20d,2022-08-26,86.4,,,
2439,2025-05-08,cancel_structure,2025-06-04,126.5,-0.07114624505928857,,
2441,2021-07-22,expired_20d,2021-08-19,95.5,,,
2441,2025-12-10,expired_20d,2026-01-09,91.5,,,
2449,2025-12-29,expired_20d,2026-01-27,300.0,,,
2451,2024-04-08,expired_20d,2024-05-07,99.7,,,
2451,2025-08-12,cancel_structure,2025-08-15,100.5,-0.011940298507462699,,
2451,2025-11-07,cancel_structure,2025-11-21,216.0,-0.13657407407407407,,
2453,2024-07-05,cancel_structure,2024-07-22,70.1,-0.11269614835948638,,
2453,2025-08-25,expired_20d,2025-09-22,63.8,,,
2453,2025-09-11,cancel_structure,2025-10-13,63.8,-0.06739811912225702,,
2454,2020-05-18,expired_20d,2020-06-15,500.0,,,
2454,2020-10-07,expired_20d,2020-11-05,714.0,,,
2455,2020-12-02,expired_20d,2020-12-30,116.0,,,
2455,2023-11-23,cancel_structure,2023-12-21,176.0,-0.12784090909090906,,
2455,2025-12-22,expired_20d,2026-01-21,184.5,,,
2457,2020-09-01,cancel_structure,2020-09-23,12.0,-0.125,,
2458,2021-03-26,expired_20d,2021-04-27,224.5,,,
2460,2024-02-19,cancel_structure,2024-03-07,41.6,-0.1298076923076923,,
2465,2021-08-09,cancel_structure,2021-08-11,74.1,-0.11740890688259098,,
2465,2021-12-20,cancel_structure,2021-12-30,91.2,-0.13596491228070184,,
2465,2021-12-21,cancel_structure,2021-12-30,91.2,-0.13596491228070184,,
2467,2021-01-06,expired_20d,2021-02-03,44.85,,,
2467,2024-05-16,cancel_structure,2024-05-23,160.0,-0.13749999999999996,,
2467,2024-10-08,cancel_structure,2024-10-22,247.0,-0.13562753036437247,,
2467,2025-05-22,cancel_structure,2025-06-02,167.5,-0.14626865671641787,,
2468,2025-03-26,cancel_structure,2025-03-31,63.8,-0.18808777429467083,,
2472,2020-05-13,expired_20d,2020-06-10,44.6,,,
2472,2020-06-08,expired_20d,2020-07-08,47.6,,,
2472,2020-07-06,expired_20d,2020-08-03,48.9,,,
2472,2020-07-23,expired_20d,2020-08-20,58.2,,,
2472,2024-04-01,cancel_structure,2024-04-16,76.6,-0.07571801566579628,,
2476,2024-06-12,expired_20d,2024-07-10,117.0,,,
2476,2025-03-06,cancel_structure,2025-03-28,95.8,-0.10960334029227559,,
2478,2020-06-01,cancel_structure,2020-06-30,85.8,-0.11188811188811187,,
2478,2020-12-24,expired_20d,2021-01-22,90.2,,,
2480,2025-07-11,cancel_structure,2025-07-25,169.5,-0.05604719764011801,,
2484,2020-08-18,cancel_structure,2020-09-04,24.6,-0.09756097560975618,,
2485,2021-01-04,cancel_structure,2021-01-12,20.6,-0.10436893203883502,,
2486,2023-12-29,cancel_structure,2024-01-08,52.0,-0.11538461538461542,,
2489,2021-03-16,cancel_structure,2021-03-24,19.85,-0.1536523929471033,,
2489,2024-02-16,cancel_structure,2024-03-05,16.75,-0.12238805970149258,,
2489,2025-05-15,cancel_structure,2025-05-16,15.85,-0.03154574132492116,,
2492,2021-02-17,cancel_structure,2021-02-26,289.0,-0.12110726643598613,,
2495,2024-06-28,cancel_structure,2024-07-12,38.25,-0.12810457516339868,,
2497,2020-12-29,expired_20d,2021-01-27,40.9,,,
2497,2024-05-30,expired_20d,2024-06-28,59.9,,,
2497,2024-07-03,cancel_structure,2024-07-29,63.7,-0.11930926216640503,,
2497,2024-07-17,cancel_structure,2024-07-29,63.7,-0.11930926216640503,,
2497,2024-09-02,expired_20d,2024-10-01,87.9,,,
2498,2021-09-13,cancel_structure,2021-09-14,37.85,-0.025099075297225992,,
2501,2025-09-04,expired_20d,2025-10-03,24.15,,,
2504,2021-03-17,expired_20d,2021-04-16,28.1,,,
2504,2021-11-10,expired_20d,2021-12-08,28.15,,,
2509,2021-04-19,cancel_structure,2021-04-29,25.3,-0.1264822134387351,,
2515,2021-09-13,cancel_structure,2021-09-22,9.11,-0.05159165751920958,,
2516,2023-11-15,cancel_structure,2023-11-27,14.05,-0.13167259786476881,,
2527,2024-12-06,cancel_structure,2024-12-19,40.6,-0.1206896551724137,,
2530,2020-11-27,cancel_structure,2020-11-30,16.0,-0.05312499999999998,,
2535,2025-05-05,cancel_structure,2025-05-07,61.0,-0.06721311475409841,,
2538,2021-08-30,expired_20d,2021-09-29,13.2,,,
2548,2021-11-10,expired_20d,2021-12-08,94.4,,,
2606,2024-08-26,cancel_structure,2024-08-27,54.0,-0.0092592592592593,,
2608,2022-04-22,cancel_structure,2022-05-06,48.45,-0.11248710010319918,,
2609,2024-12-09,expired_20d,2025-01-07,83.0,,,
2610,2023-06-14,expired_20d,2023-07-14,27.9,,,
2610,2024-05-10,expired_20d,2024-06-07,23.85,,,
2611,2021-06-15,cancel_structure,2021-07-06,43.5,-0.12068965517241381,,
2611,2024-01-04,cancel_structure,2024-01-30,18.5,-0.1216216216216216,,
2611,2024-06-05,cancel_structure,2024-07-02,34.65,-0.14862914862914856,,
2614,2020-07-02,cancel_structure,2020-07-20,17.95,-0.128133704735376,,
2615,2025-05-13,cancel_structure,2025-05-29,126.5,-0.1462450592885376,,
2617,2023-07-03,cancel_structure,2023-07-13,31.75,-0.03937007874015752,,
2617,2023-11-27,expired_20d,2023-12-25,36.05,,,
2617,2025-11-26,expired_20d,2025-12-24,33.4,,,
2634,2022-08-01,expired_20d,2022-08-29,38.2,,,
2636,2024-04-12,cancel_structure,2024-04-16,106.0,-0.12735849056603776,,
2642,2021-06-18,cancel_structure,2021-07-06,143.0,-0.12587412587412583,,
2642,2022-03-28,cancel_structure,2022-03-29,77.2,-0.040155440414507915,,
2702,2023-06-20,cancel_structure,2023-07-06,29.35,-0.12095400340715501,,
2707,2022-08-26,expired_20d,2022-09-26,194.0,,,
2707,2022-09-20,expired_20d,2022-10-19,195.5,,,
2707,2023-04-14,cancel_structure,2023-04-26,307.0,-0.11074918566775249,,
2707,2023-11-16,expired_20d,2023-12-14,245.0,,,
2722,2023-06-21,cancel_structure,2023-06-29,113.0,-0.1628318584070797,,
2727,2022-02-15,cancel_structure,2022-03-04,139.0,-0.05755395683453235,,
2727,2022-11-07,expired_20d,2022-12-05,164.5,,,
2731,2025-02-26,expired_20d,2025-03-27,142.0,,,
2739,2023-04-14,cancel_structure,2023-04-21,74.3,-0.1238223418573352,,
2801,2023-04-27,expired_20d,2023-05-29,18.35,,,
2801,2024-07-03,expired_20d,2024-08-02,19.0,,,
2812,2024-02-26,expired_20d,2024-03-26,17.55,,,
2834,2022-03-18,expired_20d,2022-04-19,14.25,,,
2834,2023-01-09,expired_20d,2023-02-16,13.8,,,
2845,2023-01-09,expired_20d,2023-02-16,11.9,,,
2845,2023-09-11,cancel_structure,2023-09-21,11.85,-0.025316455696202445,,
2855,2024-11-11,expired_20d,2024-12-09,27.45,,,
2880,2020-12-30,cancel_structure,2021-01-15,18.35,-0.021798365122615904,,
2883,2024-07-03,expired_20d,2024-08-02,16.8,,,
2884,2021-11-10,expired_20d,2021-12-08,28.0,,,
2886,2021-05-27,expired_20d,2021-06-25,33.2,,,
2889,2020-12-30,expired_20d,2021-01-28,13.35,,,
2889,2021-03-24,expired_20d,2021-04-23,17.4,,,
2913,2021-04-12,cancel_structure,2021-05-04,24.45,-0.15337423312883436,,
2915,2022-12-05,expired_20d,2023-01-03,71.3,,,
2915,2023-11-14,expired_20d,2023-12-12,64.8,,,
3003,2020-07-01,cancel_structure,2020-07-24,47.65,-0.12172088142707238,,
3003,2022-08-25,cancel_structure,2022-09-06,86.6,-0.11547344110854507,,
3004,2023-04-06,cancel_structure,2023-04-25,121.5,-0.18518518518518523,,
3004,2024-05-14,cancel_structure,2024-05-30,118.0,-0.11440677966101698,,
3005,2023-12-14,expired_20d,2024-01-12,112.5,,,
3005,2025-02-19,cancel_structure,2025-03-11,126.0,-0.09920634920634919,,
3006,2022-02-16,cancel_structure,2022-02-17,155.5,-0.025723472668810254,,
3006,2025-02-13,expired_20d,2025-03-14,69.0,,,
3008,2023-11-20,expired_20d,2023-12-18,2690.0,,,
3008,2024-08-29,cancel_structure,2024-09-06,3200.0,-0.14375000000000004,,
3010,2023-11-06,expired_20d,2023-12-04,102.5,,,
3010,2024-04-01,expired_20d,2024-05-02,130.5,,,
3013,2023-03-03,cancel_structure,2023-03-14,24.8,-0.1411290322580645,,
3013,2023-05-29,cancel_structure,2023-06-27,30.45,-0.12315270935960587,,
3013,2025-11-10,cancel_structure,2025-11-18,138.0,-0.10507246376811596,,
3014,2021-06-09,expired_20d,2021-07-08,132.0,,,
3014,2023-09-04,cancel_structure,2023-09-28,179.0,-0.12290502793296088,,
3015,2020-08-06,expired_20d,2020-09-03,36.1,,,
3015,2021-04-26,cancel_structure,2021-05-04,55.8,-0.12903225806451601,,
3016,2020-06-04,cancel_structure,2020-06-15,75.9,-0.13438735177865613,,
3016,2021-11-16,cancel_structure,2021-12-14,153.0,-0.130718954248366,,
3016,2025-12-17,cancel_structure,2025-12-18,54.6,-0.0494505494505495,,
3017,2020-04-16,expired_20d,2020-05-15,42.0,,,
3017,2023-02-24,cancel_structure,2023-03-10,120.5,-0.05809128630705396,,
3022,2020-07-23,cancel_structure,2020-08-20,51.1,-0.12328767123287676,,
3022,2023-06-14,cancel_structure,2023-06-27,102.0,-0.13039215686274508,,
3023,2022-04-20,cancel_structure,2022-04-25,281.0,-0.09430604982206403,,
3024,2024-06-28,cancel_structure,2024-07-26,23.3,-0.08798283261802575,,
3025,2024-02-21,cancel_structure,2024-03-07,80.3,-0.14445828144458273,,
3025,2024-06-21,cancel_structure,2024-07-18,77.8,-0.10925449871465298,,
3025,2024-10-01,cancel_structure,2024-10-25,83.7,-0.12425328554360815,,
3026,2020-12-09,expired_20d,2021-01-07,122.0,,,
3027,2020-09-23,cancel_structure,2020-09-28,22.7,-0.14977973568281933,,
3027,2021-03-31,cancel_structure,2021-05-03,33.7,-0.19584569732937684,,
3027,2022-11-29,cancel_structure,2022-12-20,39.0,-0.12307692307692297,,
3029,2021-03-15,expired_20d,2021-04-14,48.2,,,
3029,2024-02-29,expired_20d,2024-03-28,78.4,,,
3030,2022-02-07,expired_20d,2022-03-08,65.2,,,
3030,2022-03-23,expired_20d,2022-04-22,72.3,,,
3030,2024-11-22,cancel_structure,2024-11-25,146.0,-0.047945205479452024,,
3031,2021-04-27,cancel_structure,2021-05-03,22.85,-0.12910284463894983,,
3031,2021-12-27,cancel_structure,2022-01-07,28.0,-0.125,,
3032,2025-07-22,cancel_structure,2025-08-15,119.5,-0.12552301255230125,,
3033,2024-08-26,cancel_structure,2024-08-27,35.45,-0.0042313117066292705,,
3036,2024-08-26,cancel_structure,2024-09-04,118.0,-0.07203389830508478,,
3037,2020-04-29,cancel_structure,2020-05-18,45.0,-0.12111111111111117,,
3037,2025-07-03,expired_20d,2025-07-31,142.0,,,
3038,2023-05-19,expired_20d,2023-06-19,39.3,,,
3042,2021-11-01,cancel_structure,2021-11-02,107.0,-0.051401869158878455,,
3044,2025-01-02,cancel_structure,2025-01-15,207.0,-0.06763285024154586,,
